Nom,Prix,Distance,Mode course,Conditions,Depart
C2,23 000E,2 775m,Attele,Course Nationale LeTROT Open des Regions - Ouest - 4 ans Course qualificative Pour 4 ans n'ayant pas gagne 45.000. - Recul de 25 m. a  23.500. ,Volt
C3,24 000E,2 775m,Attele,Pour 7 ans n'ayant pas gagne 135.000. - Recul de 25 m. a  69.000. ,Volt
C4,20 000E,2 775m,Attele,Pour chevaux entiers et hongres de 5 ans n'ayant pas gagne 40.500. ,Volt
C5,20 000E,2 775m,Attele,Pour juments de 5 ans n'ayant pas gagne 40.500. ,Volt
C6,20 000E,2 775m,Attele,Course Nationale LeTROT Open des Regions - Ouest - 3 ans Course qualificative Pour 3 ans n'ayant pas gagne 13.000. ,Volt
C7,20 000E,2 775m,Monte,Pour 5 ans n'ayant pas gagne 38.000. Avantage de poids (voir Conditions Generales). ,Volt
C8,18 000E,2 775m,Attele,Course Nationale LeTROT Open des Regions - Ouest - 3 ans Course qualificative Pour pouliches de 3 ans n'ayant pas gagne 6.500. ,Volt
C1,12 000E,2 150m,Attele,Course H Pour 3 ans n'ayant pas gagne 2.400. ,Volt
C2,14 000E,2 950m,Attele,Course F Challenge de l'Avenir Apprentis - lads-jockeys Pour 6 ans n'ayant pas gagne 70.000. - Recul de 25 m. a  33.000. ,Volt
C3,13 000E,2 150m,Attele,Pour pouliches de 4 ans n'ayant pas gagne 19.000. - Recul de 25 m. a  7.900. ,Volt
C4,13 000E,2 150m,Attele,Pour poulains entiers et hongres de 4 ans n'ayant pas gagne 19.000. - Recul de 25 m. a  7.900. ,Volt
C5,20 000E,2 150m,Attele,Course F Pour 6 a  9 ans inclus n'ayant pas gagne 104.000. ,Volt
C6,25 000E,3 750m,Attele,Course D Course Europeenne Pour 5 a  10 ans inclus n'ayant pas gagne 296.000. - Recul de 25 m. a  146.000. Sont seuls admis a  participer a  cette epreuve les chevaux n'ayant pas dans les 12 mois precedant la course ete classes au trot attele 1er 2eme ou 3eme d'une epreuve de Groupe I. Sont seules admises a  driver les personnes ayant gagne au moins cinq courses (en etant titulaire d'une autorisation de monter a  titre professionnel). ,Volt
C7,5 000E,2 150m,Attele,Course H Amateurs Pour 6 a  9 ans inclus n'ayant pas gagne 89.000. - Recul de 25 m. a  42.000. ,Volt
C1,14 000E,2 700m,Attele,Pour 3 ans n'ayant pas gagne 3.300. ,Volt
C2,14 000E,2 700m,Attele,Pour poulains entiers et hongres de 4 ans n'ayant pas gagne 14.500. ,Volt
C3,14 000E,2 700m,Attele,Pour pouliches de 4 ans n'ayant pas gagne 14.500. ,Volt
C4,27 000E,2 700m,Attele,Pour 7 8 et 9 ans n'ayant pas gagne 193.000. Sont seules admises a  driver les personnes ayant gagne au moins cinq courses (en etant titulaire d'une autorisation de monter a  titre professionnel). ,Volt
C5,5 500E,2 700m,Monte,Amateurs Pour 6 a  9 ans inclus n'ayant pas gagne 109.000. - Recul de 25 m. a  54.000. ,Volt
C6,16 000E,2 700m,Attele,Pour 5 ans n'ayant pas gagne 50.000. - Recul de 25 m. a  22.000. ,Volt
C1,28 000E,2 750m,Attele,Pour 5 et 6 ans n'ayant pas gagne 100.000. - Recul de 25 m. a  49.000. ,Volt
C2,20 000E,2 725m,Attele,Apprentis-lads-jockeys Depart a  l'autostart Pour juments de 6 ans n'ayant pas gagne 66.000. ,Autostart
C3,48 000E,2 750m,Attele,Course Europeenne Pour 5 a  10 ans inclus n'ayant pas gagne 525.000. - Recul de 25 m. a  265.000. ,Volt
C4,57 000E,2 750m,Monte,Pour 5 a  10 ans inclus n'ayant pas gagne 485.000. ,Volt
C5,22 000E,2 725m,Attele,Depart a  l'autostart Pour juments de 5 ans n'ayant pas gagne 41.500. ,Autostart
C6,21 000E,2 750m,Attele,Pour poulains entiers et hongres de 4 ans n'ayant pas gagne 34.500. - Recul de 25 m. a  16.000. ,Volt
C7,24 000E,2 725m,Attele,Depart a  l'autostart Pour poulains entiers et hongres de 3 ans n'ayant pas gagne 16.000. ,Autostart
C8,19 000E,2 750m,Monte,Pour pouliches de 3 ans n'ayant pas gagne 6.600. Avantage de poids (voir Conditions Generales). ,Volt
C1,19 000E,2 200m,Attele,Pour 3 ans n'ayant pas gagne 10.200. ,Volt
C2,19 000E,2 800m,Attele,Pour 4 ans n'ayant pas gagne 26.000. ,Volt
C3,19 000E,2 800m,Attele,Pour 5 ans n'ayant pas gagne 36.000. ,Volt
C4,19 000E,2 800m,Attele,Pour 6 ans n'ayant pas gagne 55.000. ,Volt
C5,23 000E,2 800m,Attele,Pour 7 ans n'ayant pas gagne 89.000. ,Volt
C6,23 000E,2 800m,Attele,Pour 6 a  9 ans inclus n'ayant pas gagne 99.000. - Recul de 25 m. a  45.000. ,Volt
C7,32 000E,2 800m,Attele,Course qualificative Course D Pour 6 a  10 ans inclus n'ayant pas gagne 273.000. - Recul de 25 m. a  129.000. Sont seules admises a  driver les personnes ayant gagne au moins cinq courses (en etant titulaire d'une autorisation de monter a  titre professionnel). ,Volt
C8,22 000E,2 800m,Monte,Course Europeenne Pour 5 a  8 ans inclus n'ayant pas gagne 118.000. - Recul de 25 m. a  56.000. Sont seuls admis a  participer a  cette epreuve les chevaux n'ayant pas dans les 12 mois precedant la course ete classes au trot attele ou au trot monte 1er 2eme ou 3eme d'une epreuve de Groupe I ou 1er d'une epreuve de Groupe II. Avantage de poids (voir Conditions Generales). ,Volt
C1,33 000E,2 725m,Attele,Pour 7 a  10 ans inclus n'ayant pas gagne 225.000. - Recul de 25 m. a  115.000. Sont seules admises a  driver les personnes ayant gagne au moins cinq courses (en etant titulaire d'une autorisation de monter a  titre professionnel). ,Volt
C2,20 000E,2 725m,Attele,Pour 6 ans n'ayant pas gagne 92.000. - Recul de 25 m. a  47.000. ,Volt
C3,22 000E,2 725m,Attele,Pour 5 ans n'ayant pas gagne 64.000. - Recul de 25 m. a  32.000. ,Volt
C4,17 000E,2 725m,Attele,Pour poulains entiers et hongres de 4 ans n'ayant pas gagne 11.500. ,Volt
C5,17 000E,2 725m,Attele,Pour pouliches de 4 ans n'ayant pas gagne 11.500. ,Volt
C6,28 000E,2 725m,Monte,Pour 7 8 et 9 ans n'ayant pas gagne 144.000. Avantage de poids (voir Conditions Generales). ,Volt
C7,6 000E,2 725m,Attele,CHALLENGE UNAT Amateurs Pour 7 8 et 9 ans n'ayant pas gagne 85.000. - Recul de 25 m. a  42.000. Sont seules admises a  driver les personnes ayant gagne au moins deux courses ou ayant couru au moins trente fois. ,Volt
C8,17 000E,2 725m,Attele,Course Nationale LeTROT Open des Regions - Ouest - 3 ans Course qualificative Pour poulains entiers et hongres de 3 ans n'ayant pas gagne 6.500. ,Volt
C1,14 000E,2 925m,Attele,Pour poulains entiers et hongres de 3 ans n'ayant pas gagne 2.900. ,Volt
C2,18 000E,2 925m,Attele,Pour pouliches de 4 ans n'ayant pas gagne 30.000. ,Volt
C3,18 000E,2 925m,Attele,Pour poulains entiers et hongres de 4 ans n'ayant pas gagne 30.000. ,Volt
C4,23 000E,2 925m,Attele,Pour 5 6 et 7 ans n'ayant pas gagne 141.000. - Recul de 25 m. a  68.000. ,Volt
C5,18 000E,2 150m,Attele,Depart a  l'autostart Pour pouliches de 3 ans n'ayant pas gagne 10.200. ,Autostart
C6,5 500E,2 150m,Attele,Amateurs Depart a  l'autostart Pour 6 a  9 ans inclus n'ayant pas gagne 98.000. ,Autostart
C1,44 000E,2 150m,Attele,Depart a  l'autostart Pour pouliches de 3 ans n'ayant pas gagne 35.000. ,Autostart
C2,44 000E,2 250m,Monte,Pour 4 ans n'ayant pas gagne 65.000. Avantage de poids (voir Conditions Generales). ,Volt
C3,57 000E,2 150m,Attele,Course Europeenne Depart a  l'autostart Pour 7 a  10 ans inclus n'ayant pas gagne 225.000. Sont seuls admis a  participer a  cette epreuve les chevaux n'ayant pas dans les 12 mois precedant la course ete classes au trot attele 1er 2eme ou 3eme d'une epreuve de Groupe I. ,Autostart
C4,90 000E,1 609m,Attele,Course Europeenne Depart a  l'autostart Pour 3 ans ayant gagne au moins 10.000. Sont seules admises a  driver les personnes ayant gagne au moins trente-cinq courses dont dix au trot attele (en etant titulaire d'une autorisation de monter a  titre professionnel). ,Autostart
C5,44 000E,2 875m,Attele,Pour chevaux entiers et hongres de 6 et 7 ans n'ayant pas gagne 173.000. - Recul de 25 m. a  97.000. ,Volt
C6,90 000E,2 150m,Attele,Course Europeenne Depart a  l'autostart Pour 4 ans ayant gagne au moins 30.000. Sont seules admises a  driver les personnes ayant gagne au moins trente-cinq courses dont dix au trot attele (en etant titulaire d'une autorisation de monter a  titre professionnel). ,Autostart
C7,59 000E,2 875m,Attele,Pour 5 ans ayant gagne au moins 20.000 mais pas 151.000. ,Volt
C8,44 000E,2 875m,Attele,Pour pouliches de 4 ans n'ayant pas gagne 71.000. ,Volt
C9,32 000E,2 150m,Attele,Depart a  l'autostart Pour pouliches de 2 ans. ,Autostart
C1,25 000E,2 650m,Attele,Pour 7 8 et 9 ans n'ayant pas gagne 166.000. _ Recul de 25 m. a  88.000. Sont seules admises a  driver les personnes ayant gagne au moins cinq courses (en etant titulaire d'une autorisation de monter a  titre professionnel). ,Volt
C2,24 000E,2 650m,Attele,Pour chevaux entiers et hongres de 6 7 et 8 ans n'ayant pas gagne 106.000. - Recul de 25 m. a  51.000. ,Volt
C3,20 000E,2 000m,Attele,Depart a  l'autostart Pour chevaux entiers et hongres de 6 ans n'ayant pas gagne 64.000. ,Autostart
C4,19 000E,2 650m,Attele,Pour pouliches de 4 ans n'ayant pas gagne 36.000. - Recul de 25 m. a  19.000. ,Volt
C5,17 000E,2 600m,Attele,Depart a  l'autostart Pour poulains entiers et hongres de 4 ans n'ayant pas gagne 13.500. ,Autostart
C6,19 000E,2 000m,Attele,Depart a  l'autostart Pour poulains entiers et hongres de 3 ans n'ayant pas gagne 9.000. ,Autostart
C7,6 000E,2 600m,Attele,CHALLENGE UNAT Eliminatoire de la Coupe Amateurs Depart a  l'autostart Pour 7 8 et 9 ans n'ayant pas gagne 88.000. Sont seules admises a  driver les personnes ayant gagne au moins deux courses ou ayant couru au moins trente fois. ,Autostart
C8,20 000E,2 650m,Monte,Pour 4 a  7 ans inclus n'ayant pas gagne 75.000. - Recul de 25 m. a  36.000. Avantage de poids (voir Conditions Generales). ,Volt
C1,16 000E,2 400m,Monte,Pour 4 ans n'ayant pas gagne 20.000. ,Volt
C2,5 500E,2 400m,Attele,Challenge UNAT NIDFE - Sellerie de Grosbois Amateurs Depart a  l'autostart Pour 7 et 8 ans n'ayant pas gagne 67.000. ,Autostart
C3,16 000E,2 900m,Attele,Pour 5 ans n'ayant pas gagne 39.500. ,Volt
C4,14 000E,2 400m,Attele,Depart a  l'autostart Pour poulains entiers et hongres de 4 ans n'ayant pas gagne 12.500. ,Autostart
C5,24 000E,2 900m,Attele,Pour 7 a  10 ans inclus n'ayant pas gagne 149.000. ,Volt
C6,14 000E,2 400m,Attele,Pour poulains entiers et hongres de 3 ans n'ayant pas gagne 4.700. ,Volt
C7,3 000E,2 900m,Attele,Epreuve du circuit Christophe BRIDAULT - Courtier Challenge UNAT NIDFE - Sellerie de Grosbois Eliminatoire de la Coupe Amateurs Pour 6 a  9 ans inclus n'ayant pas gagne 91.000. - Recul de 25 m. a  45.500. Sont seuls admis a  driver les amateurs membres de l'U.N.A.T. En cas d'elimination le cheval drive par un membre de l'U.N.A.T. (Association Regionale Ile-de-France/Nord et Est) sera maintenu partant en priorite. ,Volt
C1,14 000E,2 975m,Attele,Course F Challenge de l'Avenir Apprentis - lads-jockeys Pour 6 ans n'ayant pas gagne 75.000. - Avance de 25 m. aux chevaux drives par des Apprentis ou Lads-Jockeys n'ayant pas gagne huit courses. ,Volt
C2,17 000E,2 950m,Attele,Course D Course Nationale LeTROT Open des Regions - Sud-Ouest - 3 ans Course qualificative Pour 3 ans n'ayant pas gagne 25.000. - Recul de 25 m. a  12.000. ,Volt
C3,12 000E,2 150m,Attele,Pour 4 ans ayant couru mais n'ayant pas gagne 6.500. ,Volt
C4,15 000E,2 950m,Attele,Pour 4 ans n'ayant pas gagne 30.000. - Recul de 25 m. a  14.500. ,Volt
C5,15 000E,2 950m,Attele,Pour 5 ans n'ayant pas gagne 43.000. - Recul de 25 m. a  20.500. En cas d'elimination les chevaux ayant couru au moins cinq fois cette annee seront elimines en priorite. ,Volt
C6,15 000E,2 950m,Monte,Pour 5 6 et 7 ans n'ayant pas gagne 60.000. ,Volt
C7,5 000E,2 150m,Attele,Amateurs Pour 6 7 et 8 ans n'ayant pas gagne 58.000. - Recul de 25 m. a  29.000. ,Volt
C1,12 000E,2 650m,Attele,Apprentis-lads-jockeys Depart a  l'autostart Pour 4 ans n'ayant pas gagne 8.000. ,Autostart
C2,16 000E,2 150m,Monte,Pour 3 ans n'ayant pas gagne 8.300. ,Volt
C3,17 000E,2 650m,Attele,Depart a  l'autostart Pour 5 ans n'ayant pas gagne 37.000. ,Autostart
C4,13 000E,2 775m,Attele,Pour poulains entiers et hongres de 3 ans n'ayant pas gagne 2.600. En cas d'elimination les poulains ayant couru au moins quatre fois depuis le 1er janvier dernier inclus seront elimines en priorite. ,Volt
C5,24 000E,2 650m,Attele,Depart a  l'autostart Pour 6 a  9 ans inclus n'ayant pas gagne 160.000. ,Autostart
C6,22 000E,2 650m,Attele,Course Nationale LeTROT Open des Regions - Ouest - 4 ans Course qualificative Depart a  l'autostart Pour 4 ans n'ayant pas gagne 62.000. ,Autostart
C7,13 000E,2 775m,Attele,Pour pouliches de 3 ans n'ayant pas gagne 2.600. En cas d'elimination les pouliches ayant couru au moins quatre fois depuis le 1er janvier dernier inclus seront eliminees en priorite. ,Volt
C1,25 000E,2 850m,Monte,Course Europeenne Apprentis-lads-jockeys Pour 6 a  10 ans inclus n'ayant pas gagne 150.000. Sont seuls admis a  participer a  cette epreuve les chevaux n'ayant pas dans les 12 mois precedant la course ete classes au trot attele ou au trot monte 1er 2eme ou 3eme d'une epreuve de Groupe I ou 1er d'une epreuve de Groupe II. Poids minimum (voir Conditions Generales). ,Volt
C2,19 000E,2 050m,Attele,Depart a  l'autostart Pour pouliches de 3 ans n'ayant pas gagne 9.000. ,Autostart
C3,17 000E,2 050m,Attele,Depart a  l'autostart Pour pouliches de 4 ans n'ayant pas gagne 13.500. ,Autostart
C4,19 000E,2 850m,Attele,Course Nationale LeTROT Open des Regions - Centre-Est - 4 ans Course qualificative Pour poulains entiers et hongres de 4 ans n'ayant pas gagne 36.000. - Recul de 25 m. a  19.000. ,Volt
C5,20 000E,2 850m,Attele,Pour juments de 5 ans n'ayant pas gagne 48.000. - Recul de 25 m. a  23.000. ,Volt
C6,25 000E,2 850m,Attele,Course Nationale LeTROT Open des Regions - Centre-Est - 5 ans Course qualificative Pour 5 ans n'ayant pas gagne 115.000. - Recul de 25 m. a  58.000. Sont seules admises a  driver les personnes ayant gagne au moins cinq courses (en etant titulaire d'une autorisation de monter a  titre professionnel). ,Volt
C7,20 000E,2 050m,Attele,Depart a  l'autostart Pour juments de 6 ans n'ayant pas gagne 64.000. ,Autostart
C8,24 000E,2 850m,Attele,Pour 7 ans n'ayant pas gagne 124.000. - Recul de 25 m. a  62.000. ,Volt
C1,21 000E,2 650m,Attele,Depart a  l'autostart Pour 6 7 et 8 ans n'ayant pas gagne 79.000. ,Autostart
C2,22 000E,2 850m,Attele,Course E Pour 5 et 6 ans n'ayant pas gagne 65.000. - Recul de 25 m. a  31.000. ,Volt
C3,32 000E,2 650m,Attele,Course Europeenne Depart a  l'autostart Pour 5 a  10 ans inclus n'ayant pas gagne 195.000. Sont seuls admis a  participer a  cette epreuve les chevaux n'ayant pas dans les 12 mois precedant la course ete classes au trot attele 1er 2eme ou 3eme d'une epreuve de Groupe I. Sont seules admises a  driver les personnes ayant gagne au moins cinq courses (en etant titulaire d'une autorisation de monter a  titre professionnel). ,Autostart
C4,17 000E,2 650m,Attele,Depart a  l'autostart Pour 4 ans n'ayant pas gagne 10.000. ,Autostart
C5,22 000E,2 850m,Attele,Apprentis - lads-jockeys Pour 6 a  9 ans inclus n'ayant pas gagne 129.000. - Recul de 25 m. a  70.000. ,Volt
C6,6 000E,2 650m,Attele,CHALLENGE UNAT Amateurs Depart a  l'autostart Pour 6 a  9 ans inclus n'ayant pas gagne 84.000. Sont seules admises a  driver les personnes ayant gagne au moins deux courses ou ayant couru au moins trente fois. ,Autostart
C7,17 000E,2 650m,Attele,Course F Course Nationale LeTROT Open des Regions - Sud-Est - 3 ans Course qualificative Depart a  l'autostart Pour 3 ans n'ayant pas gagne 4.000. ,Autostart
C8,25 000E,2 850m,Monte,Pour 6 a  9 ans inclus n'ayant pas gagne 120.000. Avantage de poids (voir Conditions Generales). ,Volt
C1,13 000E,2 200m,Attele,Pour 3 ans n'ayant pas gagne 9.300. - Recul de 25 m. a  4.000. ,Volt
C2,13 000E,2 200m,Monte,Pour 4 ans n'ayant pas gagne 11.000. ,Volt
C3,15 000E,3 450m,Attele,Pour 5 ans n'ayant pas gagne 39.000. - Recul de 25 m. a  19.500. ,Volt
C4,15 000E,3 450m,Attele,Pour 6 et 7 ans n'ayant pas gagne 96.000. - Recul de 25 m. a  47.000. ,Volt
C5,20 000E,3 450m,Attele,Pour 6 a  9 ans inclus n'ayant pas gagne 158.000. - Recul de 25 m. a  80.000. ,Volt
C6,12 000E,3 450m,Attele,Apprentis - lads-jockeys Pour 4 ans n'ayant pas gagne 18.000. - Recul de 25 m. a  7.500. ,Volt
C7,5 000E,2 225m,Attele,Eliminatoire de la Coupe Amateurs Pour 6 7 et 8 ans n'ayant pas gagne 60.000. - Avance de 25 m. aux chevaux drives par des personnes n'ayant pas gagne cette annee. ,Volt
C2,13 000E,2 000m,Attele,Pour 3 ans n'ayant pas gagne 6.300. - Recul de 25 m. a  2.000. ,Volt
C4,13 000E,2 000m,Attele,Pour 5 ans n'ayant pas gagne 33.000. - Recul de 25 m. a  17.000. ,Volt
C6,15 000E,2 000m,Attele,Pour 5 et 6 ans n'ayant pas gagne 48.000. - Recul de 25 m. a  24.000. ,Volt
C1,15 000E,2 900m,Attele,Pour pouliches de 3 ans n'ayant pas gagne 12.000. - Recul de 25 m. a  5.600. ,Volt
C2,14 000E,2 900m,Attele,Pour juments de 5 ans n'ayant pas gagne 36.000. - Recul de 25 m. a  17.000. ,Volt
C3,13 000E,2 900m,Attele,Pour pouliches de 4 ans n'ayant pas gagne 15.000. - Recul de 25 m. a  6.500. ,Volt
C4,15 000E,2 900m,Attele,Pour poulains entiers et hongres de 3 ans n'ayant pas gagne 12.000. - Recul de 25 m. a  5.600. ,Volt
C5,17 000E,2 900m,Attele,Pour 6 et 7 ans n'ayant pas gagne 116.000. - Recul de 25 m. a  57.000. ,Volt
C6,13 000E,2 900m,Attele,Pour poulains entiers et hongres de 4 ans n'ayant pas gagne 15.000. - Recul de 25 m. a  6.500. ,Volt
C7,15 000E,2 200m,Monte,Pour juments de 5 ans n'ayant pas gagne 37.000. ,Volt
C1,13 000E,2 225m,Attele,Pour 2 ans n'ayant pas gagne 3.000. Sont seules admises a  driver les personnes ayant gagne au moins dix courses au trot attele (en etant titulaire d'une autorisation de monter a  titre professionnel). ,Volt
C2,14 000E,2 750m,Attele,Pour poulains entiers et hongres de 3 ans n'ayant pas gagne 5.200. ,Volt
C3,14 000E,2 750m,Attele,Pour pouliches de 3 ans n'ayant pas gagne 5.200. ,Volt
C4,21 000E,2 750m,Attele,Pour 6 7 et 8 ans n'ayant pas gagne 156.000. - Recul de 25 m. a  78.000. ,Volt
C5,14 000E,2 750m,Attele,Apprentis-lads-jockeys Pour 5 ans n'ayant pas gagne 52.000. - Recul de 25 m. a  27.000. ,Volt
C6,14 000E,2 750m,Attele,Pour 4 ans n'ayant pas gagne 18.000. - Recul de 25 m. a  7.000. ,Volt
C7,5 000E,2 750m,Attele,Amateurs Pour 6 a  9 ans inclus n'ayant pas gagne 81.000. - Recul de 25 m. a  41.000. ,Volt
C1,13 000E,2 900m,Attele,Pour 3 ans n'ayant pas gagne 4.000. - Recul de 25 m. a  900. ,Volt
C2,14 000E,2 925m,Attele,Course "ap" Pour 5 ans n'ayant pas gagne 28.000. ,Volt
C3,13 000E,2 900m,Attele,Pour 4 ans n'ayant pas gagne 15.200. - Recul de 25 m. a  6.700. ,Volt
C4,20 000E,2 900m,Attele,Course F Pour 6 a  9 ans inclus n'ayant pas gagne 143.000. - Recul de 25 m. a  77.000. ,Volt
C5,5 000E,2 900m,Attele,Amateurs Pour 7 8 et 9 ans n'ayant pas gagne 95.000. - Recul de 25 m. a  52.000. ,Volt
C6,14 000E,2 900m,Attele,Pour 6 ans n'ayant pas gagne 57.000. - Recul de 25 m. a  30.500. ,Volt
C7,5 000E,2 925m,Attele,Amateurs Pour 6 7 et 8 ans n'ayant pas gagne 50.000. - Avance de 25 m. aux chevaux drives par des personnes n'ayant pas gagne dix courses. ,Volt
C1,4 000E,2 500m,Attele,Pour 6 a  15 ans inclus. - Recul de 25 m. aux chevaux ayant gagne une course aux Antilles depuis 12 mois de 50 m. a  ceux ayant gagne au moins deux courses aux Antilles depuis 12 mois. ,Volt
C1,18 000E,2 750m,Monte,Pour 6 7 et 8 ans n'ayant pas gagne 81.000. ,Volt
C2,13 000E,2 750m,Attele,Pour 4 ans n'ayant pas gagne 14.000. - Recul de 25 m. a  5.300. ,Volt
C3,14 000E,2 775m,Attele,Apprentis-lads-jockeys Pour 5 ans n'ayant pas gagne 36.000. - Avance de 25 m. aux chevaux drives par des Apprentis ou lads-jockeys n'ayant pas gagne deux courses. ,Volt
C4,15 000E,2 750m,Attele,Pour chevaux entiers et hongres de 6 ans n'ayant pas gagne 75.000. - Recul de 25 m. a  37.000. ,Volt
C5,18 000E,2 750m,Attele,Pour 7 et 8 ans n'ayant pas gagne 115.000. - Recul de 25 m. a  58.000. ,Volt
C6,12 000E,2 775m,Attele,Pour 3 ans n'ayant pas gagne 2.100. - Avance de 25 m. aux poulains et pouliches n'ayant rien gagne. ,Volt
C7,5 000E,2 750m,Attele,Challenge UNAT NIDFE - FINNTACK Amateurs Pour 6 7 et 8 ans n'ayant pas gagne 72.000. - Recul de 25 m. a  35.000. ,Volt
C1,13 000E,3 025m,Attele,Pour 3 ans n'ayant pas gagne 5.300. - Recul de 25 m. a  300. ,Volt
C2,13 000E,3 025m,Attele,Pour 4 ans n'ayant pas gagne 13.500. - Recul de 25 m. a  5.800. ,Volt
C3,15 000E,3 025m,Attele,Pour 5 et 6 ans n'ayant pas gagne 61.000. - Recul de 25 m. a  31.500. ,Volt
C4,15 000E,3 050m,Attele,Course "ap" Pour 5 ans n'ayant pas gagne 30.000. ,Volt
C5,19 000E,3 025m,Attele,Course Europeenne Pour 7 a  10 ans inclus n'ayant pas gagne 154.000. - Recul de 25 m. a  80.500. Sont seuls admis a  participer a  cette epreuve les chevaux n'ayant pas dans les 12 mois precedant la course ete classes au trot attele 1er 2eme ou 3eme d'une epreuve de Groupe I ou 1er d'une epreuve de Groupe II. ,Volt
C6,13 000E,3 025m,Monte,Pour 4 ans n'ayant pas gagne 10.000. ,Volt
